variable,valor
r_zt[5,23],0.0
r_zt[5,24],0.0
r_zt[6,1],1.0
r_zt[6,2],0.0
r_zt[6,3],0.0
r_zt[6,4],0.0
r_zt[6,5],0.0
r_zt[6,6],0.0
r_zt[6,7],0.0
r_zt[6,8],0.0
r_zt[6,9],0.0
r_zt[6,10],0.0
r_zt[6,11],0.0
r_zt[6,12],0.0
r_zt[6,13],-0.0
r_zt[6,14],-0.0
r_zt[6,15],0.0
r_zt[6,16],0.0
r_zt[6,17],0.0
r_zt[6,18],0.0
r_zt[6,19],0.0
r_zt[6,20],0.0
r_zt[6,21],0.0
r_zt[6,22],0.0
r_zt[6,23],0.0
r_zt[6,24],0.0
r_zt[7,1],1.0
r_zt[7,2],0.0
r_zt[7,3],0.0
r_zt[7,4],0.0
r_zt[7,5],0.0
r_zt[7,6],0.0
r_zt[7,7],0.0
r_zt[7,8],0.0
r_zt[7,9],0.0
r_zt[7,10],0.0
r_zt[7,11],0.0
r_zt[7,12],0.0
r_zt[7,13],-0.0
r_zt[7,14],-0.0
r_zt[7,15],0.0
r_zt[7,16],0.0
r_zt[7,17],0.0
r_zt[7,18],0.0
r_zt[7,19],0.0
r_zt[7,20],0.0
r_zt[7,21],0.0
r_zt[7,22],0.0
r_zt[7,23],0.0
r_zt[7,24],0.0
r_zt[8,1],1.0
r_zt[8,2],0.0
r_zt[8,3],0.0
r_zt[8,4],0.0
r_zt[8,5],0.0
r_zt[8,6],0.0
r_zt[8,7],0.0
r_zt[8,8],0.0
r_zt[8,9],0.0
r_zt[8,10],0.0
r_zt[8,11],0.0
r_zt[8,12],0.0
r_zt[8,13],-0.0
r_zt[8,14],-0.0
r_zt[8,15],0.0
r_zt[8,16],0.0
r_zt[8,17],0.0
r_zt[8,18],0.0
r_zt[8,19],0.0
r_zt[8,20],0.0
r_zt[8,21],0.0
r_zt[8,22],0.0
r_zt[8,23],0.0
r_zt[8,24],0.0
r_zt[9,1],1.0
r_zt[9,2],0.0
r_zt[9,3],0.0
r_zt[9,4],0.0
r_zt[9,5],0.0
r_zt[9,6],0.0
r_zt[9,7],0.0
r_zt[9,8],0.0
r_zt[9,9],0.0
r_zt[9,10],0.0
r_zt[9,11],0.0
r_zt[9,12],0.0
r_zt[9,13],-0.0
r_zt[9,14],-0.0
r_zt[9,15],0.0
r_zt[9,16],0.0
r_zt[9,17],0.0
r_zt[9,18],0.0
r_zt[9,19],0.0
r_zt[9,20],0.0
r_zt[9,21],0.0
r_zt[9,22],0.0
r_zt[9,23],0.0
r_zt[9,24],0.0
r_zt[10,1],1.0
r_zt[10,2],0.0
r_zt[10,3],0.0
r_zt[10,4],0.0
r_zt[10,5],0.0
r_zt[10,6],0.0
r_zt[10,7],0.0
r_zt[10,8],0.0
r_zt[10,9],0.0
r_zt[10,10],0.0
r_zt[10,11],0.0
r_zt[10,12],0.0
r_zt[10,13],-0.0
r_zt[10,14],0.0
r_zt[10,15],0.0
r_zt[10,16],0.0
r_zt[10,17],0.0
r_zt[10,18],0.0
r_zt[10,19],0.0
r_zt[10,20],0.0
r_zt[10,21],0.0
r_zt[10,22],0.0
r_zt[10,23],0.0
r_zt[10,24],0.0
r_zt[11,1],1.0
r_zt[11,2],0.0
r_zt[11,3],0.0
r_zt[11,4],0.0
r_zt[11,5],0.0
r_zt[11,6],0.0
r_zt[11,7],0.0
r_zt[11,8],0.0
r_zt[11,9],0.0
r_zt[11,10],0.0
r_zt[11,11],0.0
r_zt[11,12],0.0
r_zt[11,13],-0.0
r_zt[11,14],-0.0
r_zt[11,15],0.0
r_zt[11,16],0.0
r_zt[11,17],0.0
r_zt[11,18],0.0
r_zt[11,19],0.0
r_zt[11,20],0.0
r_zt[11,21],0.0
r_zt[11,22],0.0
r_zt[11,23],0.0
r_zt[11,24],0.0
r_zt[12,1],1.0
r_zt[12,2],0.0
r_zt[12,3],0.0
r_zt[12,4],0.0
r_zt[12,5],0.0
r_zt[12,6],0.0
r_zt[12,7],0.0
r_zt[12,8],0.0
r_zt[12,9],0.0
r_zt[12,10],0.0
r_zt[12,11],0.0
r_zt[12,12],0.0
r_zt[12,13],-0.0
r_zt[12,14],-0.0
r_zt[12,15],0.0
r_zt[12,16],0.0
r_zt[12,17],0.0
r_zt[12,18],0.0
r_zt[12,19],0.0
r_zt[12,20],0.0
r_zt[12,21],0.0
r_zt[12,22],0.0
r_zt[12,23],0.0
r_zt[12,24],0.0
r_zt[13,1],1.0
r_zt[13,2],0.0
r_zt[13,3],0.0
r_zt[13,4],0.0
r_zt[13,5],0.0
r_zt[13,6],0.0
r_zt[13,7],0.0
r_zt[13,8],0.0
r_zt[13,9],0.0
r_zt[13,10],0.0
r_zt[13,11],0.0
r_zt[13,12],0.0
r_zt[13,13],-0.0
r_zt[13,14],0.0
r_zt[13,15],0.0
r_zt[13,16],0.0
r_zt[13,17],0.0
r_zt[13,18],0.0
r_zt[13,19],0.0
r_zt[13,20],0.0
r_zt[13,21],0.0
r_zt[13,22],0.0
r_zt[13,23],0.0
r_zt[13,24],0.0
r_zt[14,1],1.0
r_zt[14,2],0.0
r_zt[14,3],0.0
r_zt[14,4],0.0
r_zt[14,5],0.0
r_zt[14,6],0.0
r_zt[14,7],0.0
r_zt[14,8],0.0
r_zt[14,9],0.0
r_zt[14,10],0.0
r_zt[14,11],0.0
r_zt[14,12],0.0
r_zt[14,13],-0.0
r_zt[14,14],0.0
r_zt[14,15],0.0
r_zt[14,16],0.0
r_zt[14,17],0.0
r_zt[14,18],0.0
r_zt[14,19],0.0
r_zt[14,20],0.0
r_zt[14,21],0.0
r_zt[14,22],0.0
r_zt[14,23],0.0
r_zt[14,24],0.0
r_zt[15,1],1.0
r_zt[15,2],0.0
r_zt[15,3],0.0
r_zt[15,4],0.0
r_zt[15,5],0.0
r_zt[15,6],0.0
r_zt[15,7],0.0
r_zt[15,8],0.0
r_zt[15,9],0.0
r_zt[15,10],0.0
r_zt[15,11],0.0
r_zt[15,12],0.0
r_zt[15,13],-0.0
r_zt[15,14],-0.0
r_zt[15,15],0.0
r_zt[15,16],0.0
r_zt[15,17],0.0
r_zt[15,18],0.0
r_zt[15,19],0.0
r_zt[15,20],0.0
r_zt[15,21],0.0
r_zt[15,22],0.0
r_zt[15,23],0.0
r_zt[15,24],0.0
r_zt[16,1],1.0
r_zt[16,2],0.0
r_zt[16,3],0.0
r_zt[16,4],0.0
r_zt[16,5],0.0
r_zt[16,6],0.0
r_zt[16,7],0.0
r_zt[16,8],0.0
r_zt[16,9],0.0
r_zt[16,10],0.0
r_zt[16,11],0.0
r_zt[16,12],0.0
r_zt[16,13],-0.0
r_zt[16,14],-0.0
r_zt[16,15],0.0
r_zt[16,16],0.0
r_zt[16,17],0.0
r_zt[16,18],0.0
r_zt[16,19],0.0
r_zt[16,20],0.0
r_zt[16,21],0.0
r_zt[16,22],0.0
r_zt[16,23],0.0
r_zt[16,24],0.0
r_zt[17,1],1.0
r_zt[17,2],0.0
r_zt[17,3],0.0
r_zt[17,4],0.0
r_zt[17,5],0.0
r_zt[17,6],0.0
r_zt[17,7],0.0
r_zt[17,8],0.0
r_zt[17,9],0.0
r_zt[17,10],0.0
r_zt[17,11],0.0
r_zt[17,12],0.0
r_zt[17,13],-0.0
r_zt[17,14],0.0
r_zt[17,15],0.0
r_zt[17,16],0.0
r_zt[17,17],0.0
r_zt[17,18],0.0
r_zt[17,19],0.0
r_zt[17,20],0.0
r_zt[17,21],0.0
r_zt[17,22],0.0
r_zt[17,23],0.0
r_zt[17,24],0.0
r_zt[18,1],1.0
r_zt[18,2],0.0
r_zt[18,3],0.0
r_zt[18,4],0.0
r_zt[18,5],0.0
r_zt[18,6],0.0
r_zt[18,7],0.0
r_zt[18,8],0.0
r_zt[18,9],0.0
r_zt[18,10],0.0
r_zt[18,11],0.0
r_zt[18,12],0.0
r_zt[18,13],-0.0
r_zt[18,14],0.0
r_zt[18,15],0.0
r_zt[18,16],0.0
r_zt[18,17],0.0
r_zt[18,18],0.0
r_zt[18,19],0.0
r_zt[18,20],0.0
r_zt[18,21],0.0
r_zt[18,22],0.0
r_zt[18,23],0.0
r_zt[18,24],0.0
r_zt[19,1],1.0
r_zt[19,2],0.0
r_zt[19,3],0.0
r_zt[19,4],0.0
r_zt[19,5],0.0
r_zt[19,6],0.0
r_zt[19,7],0.0
r_zt[19,8],0.0
r_zt[19,9],0.0
r_zt[19,10],0.0
r_zt[19,11],0.0
r_zt[19,12],0.0
r_zt[19,13],-0.0
r_zt[19,14],-0.0
r_zt[19,15],0.0
r_zt[19,16],0.0
r_zt[19,17],0.0
r_zt[19,18],0.0
r_zt[19,19],0.0
r_zt[19,20],0.0
r_zt[19,21],0.0
r_zt[19,22],0.0
r_zt[19,23],0.0
r_zt[19,24],0.0
r_zt[20,1],1.0
r_zt[20,2],0.0
r_zt[20,3],0.0
r_zt[20,4],0.0
r_zt[20,5],0.0
r_zt[20,6],0.0
r_zt[20,7],0.0
r_zt[20,8],0.0
r_zt[20,9],0.0
r_zt[20,10],0.0
r_zt[20,11],0.0
r_zt[20,12],0.0
r_zt[20,13],-0.0
r_zt[20,14],-0.0
r_zt[20,15],0.0
r_zt[20,16],0.0
r_zt[20,17],0.0
r_zt[20,18],0.0
r_zt[20,19],0.0
r_zt[20,20],0.0
r_zt[20,21],0.0
r_zt[20,22],0.0
r_zt[20,23],0.0
r_zt[20,24],0.0
s_zt[1,1],-0.0
s_zt[1,2],-0.0
s_zt[1,3],-0.0
s_zt[1,4],-0.0
s_zt[1,5],1.0
s_zt[1,6],1.0
s_zt[1,7],1.0
s_zt[1,8],1.0
s_zt[1,9],1.0
s_zt[1,10],1.0
s_zt[1,11],1.0
s_zt[1,12],-0.0
s_zt[1,13],0.0
s_zt[1,14],0.0
s_zt[1,15],0.0
s_zt[1,16],0.0
s_zt[1,17],1.0
s_zt[1,18],1.0
s_zt[1,19],1.0
s_zt[1,20],1.0
s_zt[1,21],1.0
s_zt[1,22],1.0
s_zt[1,23],1.0
s_zt[1,24],0.0
s_zt[2,1],-0.0
s_zt[2,2],-0.0
s_zt[2,3],-0.0
s_zt[2,4],-0.0
s_zt[2,5],1.0
s_zt[2,6],1.0
s_zt[2,7],1.0
s_zt[2,8],1.0
s_zt[2,9],1.0
s_zt[2,10],1.0
s_zt[2,11],1.0
s_zt[2,12],-0.0
s_zt[2,13],0.0
s_zt[2,14],0.0
s_zt[2,15],0.0
s_zt[2,16],0.0
s_zt[2,17],1.0
s_zt[2,18],1.0
s_zt[2,19],1.0
s_zt[2,20],1.0
s_zt[2,21],1.0
s_zt[2,22],1.0
s_zt[2,23],1.0
s_zt[2,24],0.0
s_zt[3,1],-0.0
s_zt[3,2],-0.0
s_zt[3,3],-0.0
s_zt[3,4],-0.0
s_zt[3,5],1.0
s_zt[3,6],1.0
s_zt[3,7],1.0
s_zt[3,8],1.0
s_zt[3,9],1.0
s_zt[3,10],1.0
s_zt[3,11],1.0
s_zt[3,12],-0.0
s_zt[3,13],0.0
s_zt[3,14],0.0
s_zt[3,15],0.0
s_zt[3,16],0.0
s_zt[3,17],1.0
s_zt[3,18],1.0
s_zt[3,19],1.0
s_zt[3,20],1.0
s_zt[3,21],1.0
s_zt[3,22],1.0
s_zt[3,23],1.0
s_zt[3,24],0.0
s_zt[4,1],-0.0
s_zt[4,2],-0.0
s_zt[4,3],-0.0
s_zt[4,4],-0.0
s_zt[4,5],1.0
s_zt[4,6],1.0
s_zt[4,7],1.0
s_zt[4,8],1.0
s_zt[4,9],1.0
s_zt[4,10],1.0
s_zt[4,11],1.0
s_zt[4,12],-0.0
s_zt[4,13],0.0
s_zt[4,14],0.0
s_zt[4,15],0.0
s_zt[4,16],0.0
s_zt[4,17],1.0
s_zt[4,18],1.0
s_zt[4,19],1.0
s_zt[4,20],1.0
s_zt[4,21],1.0
s_zt[4,22],1.0
s_zt[4,23],1.0
s_zt[4,24],0.0
s_zt[5,1],-0.0
s_zt[5,2],-0.0
s_zt[5,3],-0.0
s_zt[5,4],-0.0
s_zt[5,5],1.0
s_zt[5,6],1.0
s_zt[5,7],1.0
s_zt[5,8],1.0
s_zt[5,9],1.0
s_zt[5,10],1.0
s_zt[5,11],1.0
s_zt[5,12],-0.0
s_zt[5,13],0.0
s_zt[5,14],0.0
s_zt[5,15],0.0
s_zt[5,16],0.0
s_zt[5,17],1.0
s_zt[5,18],1.0
s_zt[5,19],1.0
s_zt[5,20],1.0
s_zt[5,21],1.0
s_zt[5,22],1.0
s_zt[5,23],1.0
s_zt[5,24],0.0
s_zt[6,1],-0.0
s_zt[6,2],-0.0
s_zt[6,3],-0.0
s_zt[6,4],-0.0
s_zt[6,5],1.0
s_zt[6,6],1.0
s_zt[6,7],1.0
s_zt[6,8],1.0
s_zt[6,9],1.0
s_zt[6,10],1.0
s_zt[6,11],1.0
s_zt[6,12],-0.0
s_zt[6,13],0.0
s_zt[6,14],0.0
s_zt[6,15],0.0
s_zt[6,16],0.0
s_zt[6,17],1.0
s_zt[6,18],1.0
s_zt[6,19],1.0
s_zt[6,20],1.0
s_zt[6,21],1.0
s_zt[6,22],1.0
s_zt[6,23],1.0
s_zt[6,24],0.0
s_zt[7,1],-0.0
s_zt[7,2],-0.0
s_zt[7,3],-0.0
s_zt[7,4],-0.0
s_zt[7,5],1.0
s_zt[7,6],1.0
s_zt[7,7],1.0
s_zt[7,8],1.0
s_zt[7,9],1.0
s_zt[7,10],1.0
s_zt[7,11],1.0
s_zt[7,12],-0.0
s_zt[7,13],0.0
s_zt[7,14],0.0
s_zt[7,15],0.0
s_zt[7,16],0.0
s_zt[7,17],1.0
s_zt[7,18],1.0
s_zt[7,19],1.0
s_zt[7,20],1.0
s_zt[7,21],1.0
s_zt[7,22],1.0
s_zt[7,23],1.0
s_zt[7,24],0.0
s_zt[8,1],-0.0
s_zt[8,2],-0.0
s_zt[8,3],-0.0
s_zt[8,4],-0.0
s_zt[8,5],1.0
s_zt[8,6],1.0
s_zt[8,7],1.0
s_zt[8,8],1.0
s_zt[8,9],1.0
s_zt[8,10],1.0
s_zt[8,11],1.0
s_zt[8,12],-0.0
s_zt[8,13],0.0
s_zt[8,14],0.0
s_zt[8,15],0.0
s_zt[8,16],0.0
s_zt[8,17],1.0
s_zt[8,18],1.0
s_zt[8,19],1.0
s_zt[8,20],1.0
s_zt[8,21],1.0
s_zt[8,22],1.0
s_zt[8,23],1.0
s_zt[8,24],0.0
s_zt[9,1],-0.0
s_zt[9,2],-0.0
s_zt[9,3],-0.0
s_zt[9,4],-0.0
s_zt[9,5],1.0
s_zt[9,6],1.0
s_zt[9,7],1.0
s_zt[9,8],1.0
s_zt[9,9],1.0
s_zt[9,10],1.0
s_zt[9,11],1.0
s_zt[9,12],-0.0
s_zt[9,13],0.0
s_zt[9,14],0.0
s_zt[9,15],0.0
s_zt[9,16],0.0
s_zt[9,17],1.0
s_zt[9,18],1.0
s_zt[9,19],1.0
s_zt[9,20],1.0
s_zt[9,21],1.0
s_zt[9,22],1.0
s_zt[9,23],1.0
s_zt[9,24],0.0
s_zt[10,1],-0.0
s_zt[10,2],-0.0
s_zt[10,3],-0.0
s_zt[10,4],-0.0
s_zt[10,5],1.0
s_zt[10,6],1.0
s_zt[10,7],1.0
s_zt[10,8],1.0
s_zt[10,9],1.0
s_zt[10,10],1.0
s_zt[10,11],1.0
s_zt[10,12],-0.0
s_zt[10,13],0.0
s_zt[10,14],0.0
s_zt[10,15],0.0
s_zt[10,16],0.0
s_zt[10,17],1.0
s_zt[10,18],1.0
s_zt[10,19],1.0
s_zt[10,20],1.0
s_zt[10,21],1.0
s_zt[10,22],1.0
s_zt[10,23],1.0
s_zt[10,24],0.0
s_zt[11,1],-0.0
s_zt[11,2],-0.0
s_zt[11,3],-0.0
s_zt[11,4],-0.0
s_zt[11,5],1.0
s_zt[11,6],1.0
s_zt[11,7],1.0
s_zt[11,8],1.0
s_zt[11,9],1.0
s_zt[11,10],1.0
s_zt[11,11],1.0
s_zt[11,12],-0.0
s_zt[11,13],0.0
s_zt[11,14],0.0
s_zt[11,15],1.0
s_zt[11,16],0.0
s_zt[11,17],1.0
s_zt[11,18],1.0
s_zt[11,19],1.0
s_zt[11,20],1.0
s_zt[11,21],1.0
s_zt[11,22],1.0
s_zt[11,23],1.0
s_zt[11,24],0.0
s_zt[12,1],-0.0
s_zt[12,2],-0.0
s_zt[12,3],-0.0
s_zt[12,4],-0.0
s_zt[12,5],1.0
s_zt[12,6],1.0
s_zt[12,7],1.0
s_zt[12,8],1.0
s_zt[12,9],1.0
s_zt[12,10],1.0
s_zt[12,11],1.0
s_zt[12,12],-0.0
s_zt[12,13],0.0
s_zt[12,14],0.0
s_zt[12,15],1.0
s_zt[12,16],0.0
s_zt[12,17],1.0
s_zt[12,18],1.0
s_zt[12,19],1.0
s_zt[12,20],1.0
s_zt[12,21],1.0
s_zt[12,22],1.0
s_zt[12,23],1.0
s_zt[12,24],0.0
s_zt[13,1],-0.0
s_zt[13,2],-0.0
s_zt[13,3],-0.0
s_zt[13,4],-0.0
s_zt[13,5],1.0
s_zt[13,6],1.0
s_zt[13,7],1.0
s_zt[13,8],1.0
s_zt[13,9],1.0
s_zt[13,10],1.0
s_zt[13,11],1.0
s_zt[13,12],-0.0
s_zt[13,13],0.0
s_zt[13,14],0.0
s_zt[13,15],1.0
s_zt[13,16],0.0
s_zt[13,17],1.0
s_zt[13,18],1.0
s_zt[13,19],1.0
s_zt[13,20],1.0
s_zt[13,21],1.0
s_zt[13,22],1.0
s_zt[13,23],1.0
s_zt[13,24],0.0
s_zt[14,1],-0.0
s_zt[14,2],-0.0
s_zt[14,3],-0.0
s_zt[14,4],-0.0
s_zt[14,5],1.0
s_zt[14,6],1.0
s_zt[14,7],1.0
s_zt[14,8],1.0
s_zt[14,9],1.0
s_zt[14,10],1.0
s_zt[14,11],1.0
s_zt[14,12],-0.0
s_zt[14,13],0.0
s_zt[14,14],0.0
s_zt[14,15],1.0
s_zt[14,16],0.0
s_zt[14,17],1.0
s_zt[14,18],1.0
s_zt[14,19],1.0
s_zt[14,20],1.0
s_zt[14,21],1.0
s_zt[14,22],1.0
s_zt[14,23],1.0
s_zt[14,24],0.0
s_zt[15,1],-0.0
s_zt[15,2],-0.0
s_zt[15,3],-0.0
s_zt[15,4],-0.0
s_zt[15,5],1.0
s_zt[15,6],1.0
s_zt[15,7],1.0
s_zt[15,8],1.0
s_zt[15,9],1.0
s_zt[15,10],1.0
s_zt[15,11],1.0
s_zt[15,12],-0.0
s_zt[15,13],0.0
s_zt[15,14],0.0
s_zt[15,15],1.0
s_zt[15,16],0.0
s_zt[15,17],1.0
s_zt[15,18],1.0
s_zt[15,19],1.0
s_zt[15,20],1.0
s_zt[15,21],1.0
s_zt[15,22],1.0
s_zt[15,23],1.0
s_zt[15,24],0.0
s_zt[16,1],-0.0
s_zt[16,2],-0.0
s_zt[16,3],-0.0
s_zt[16,4],-0.0
s_zt[16,5],1.0
s_zt[16,6],1.0
s_zt[16,7],1.0
s_zt[16,8],1.0
s_zt[16,9],1.0
s_zt[16,10],1.0
s_zt[16,11],1.0
s_zt[16,12],-0.0
s_zt[16,13],0.0
s_zt[16,14],0.0
s_zt[16,15],1.0
s_zt[16,16],0.0
s_zt[16,17],1.0
s_zt[16,18],1.0
s_zt[16,19],1.0
s_zt[16,20],1.0
s_zt[16,21],1.0
s_zt[16,22],1.0
s_zt[16,23],1.0
s_zt[16,24],0.0
s_zt[17,1],-0.0
s_zt[17,2],-0.0
s_zt[17,3],-0.0
s_zt[17,4],-0.0
s_zt[17,5],1.0
s_zt[17,6],1.0
s_zt[17,7],1.0
s_zt[17,8],1.0
s_zt[17,9],1.0
s_zt[17,10],1.0
s_zt[17,11],1.0
s_zt[17,12],-0.0
s_zt[17,13],0.0
s_zt[17,14],0.0
s_zt[17,15],1.0
s_zt[17,16],0.0
s_zt[17,17],1.0
s_zt[17,18],1.0
s_zt[17,19],1.0
s_zt[17,20],1.0
s_zt[17,21],1.0
s_zt[17,22],1.0
s_zt[17,23],1.0
s_zt[17,24],0.0
s_zt[18,1],-0.0
s_zt[18,2],-0.0
s_zt[18,3],-0.0
s_zt[18,4],-0.0
s_zt[18,5],1.0
s_zt[18,6],1.0
s_zt[18,7],1.0
s_zt[18,8],1.0
s_zt[18,9],1.0
s_zt[18,10],1.0
s_zt[18,11],1.0
s_zt[18,12],-0.0
s_zt[18,13],0.0
s_zt[18,14],0.0
s_zt[18,15],1.0
s_zt[18,16],0.0
s_zt[18,17],1.0
s_zt[18,18],1.0
s_zt[18,19],1.0
s_zt[18,20],1.0
s_zt[18,21],1.0
s_zt[18,22],1.0
s_zt[18,23],1.0
s_zt[18,24],0.0
s_zt[19,1],-0.0
s_zt[19,2],-0.0
s_zt[19,3],1.0
s_zt[19,4],-0.0
s_zt[19,5],1.0
s_zt[19,6],1.0
s_zt[19,7],1.0
s_zt[19,8],1.0
s_zt[19,9],1.0
s_zt[19,10],1.0
s_zt[19,11],1.0
s_zt[19,12],-0.0
s_zt[19,13],0.0
s_zt[19,14],0.0
s_zt[19,15],1.0
s_zt[19,16],0.0
s_zt[19,17],1.0
s_zt[19,18],1.0
s_zt[19,19],1.0
s_zt[19,20],1.0
s_zt[19,21],1.0
s_zt[19,22],1.0
s_zt[19,23],1.0
s_zt[19,24],0.0
s_zt[20,1],-0.0
s_zt[20,2],-0.0
s_zt[20,3],-0.0
s_zt[20,4],-0.0
s_zt[20,5],1.0
s_zt[20,6],1.0
s_zt[20,7],1.0
s_zt[20,8],1.0
s_zt[20,9],1.0
s_zt[20,10],1.0
s_zt[20,11],1.0
s_zt[20,12],-0.0
s_zt[20,13],0.0
s_zt[20,14],0.0
s_zt[20,15],1.0
s_zt[20,16],0.0
s_zt[20,17],1.0
s_zt[20,18],1.0
s_zt[20,19],1.0
s_zt[20,20],1.0
s_zt[20,21],1.0
s_zt[20,22],1.0
s_zt[20,23],1.0
s_zt[20,24],0.0
y_t[1],0.0
y_t[2],0.0
y_t[3],0.0
y_t[4],0.0
y_t[5],0.0
y_t[6],0.0
y_t[7],0.0
y_t[8],0.0
y_t[9],0.0
y_t[10],0.0
y_t[11],0.0
y_t[12],0.0
y_t[13],0.0
y_t[14],0.0
y_t[15],0.0
y_t[16],0.0
y_t[17],0.0
y_t[18],0.0
y_t[19],0.0
y_t[20],0.0
y_t[21],0.0
y_t[22],0.0
y_t[23],10.0
y_t[24],0.0
u_t[1],417.8520848738794
u_t[2],431.172669473516
u_t[3],414.2473144816465
u_t[4],429.4715106624931
u_t[5],425.32908971490093
u_t[6],385.6513624208187
u_t[7],395.0230299466232
u_t[8],427.517887575003
u_t[9],364.24658428457957
u_t[10],419.03424193032754
u_t[11],386.89003845884804
u_t[12],393.5916848120287
u_t[13],423.2938184819436
u_t[14],408.78245685514594
u_t[15],426.4102472584308
u_t[16],352.3822551784431
u_t[17],398.75348357085875
u_t[18],453.01793494093687
u_t[19],408.34416278086593
u_t[20],422.900499083538
u_t[21],372.34742043107127
u_t[22],398.42362984877315
u_t[23],420.55799305732995
u_t[24],382.4040878126718
I_t[1],499320033.9227161
I_t[2],498946544.6000704
I_t[3],494789064.7726049
I_t[4],494625472.86838055
I_t[5],432686195.32701385
I_t[6],380381554.73580045
I_t[7],328406056.3341926
I_t[8],278876303.4761757
I_t[9],221052259.6056537
I_t[10],174371523.72934994
I_t[11],123779048.53839888
I_t[12],123778529.20597851
I_t[13],423777970.68248385
I_t[14],423777431.3062955
I_t[15],399174408.15927684
I_t[16],399173943.2014626
I_t[17],346902871.77582675
I_t[18],293068829.5462955
I_t[19],241177133.86197454
I_t[20],184126125.4556657
I_t[21],133236356.2630869
I_t[22],79870408.91273445
I_t[23],22791619.708542243
I_t[24],22791115.137820497
enc_zt[1,1],-0.0
enc_zt[1,2],1.0
enc_zt[1,3],-0.0
enc_zt[1,4],-0.0
enc_zt[1,5],-0.0
enc_zt[1,6],-0.0
enc_zt[1,7],-0.0
enc_zt[1,8],-0.0
enc_zt[1,9],-0.0
enc_zt[1,10],-0.0
enc_zt[1,11],-0.0
enc_zt[1,12],-0.0
enc_zt[1,13],-0.0
enc_zt[1,14],-0.0
enc_zt[1,15],-0.0
enc_zt[1,16],-0.0
enc_zt[1,17],-0.0
enc_zt[1,18],-0.0
enc_zt[1,19],-0.0
enc_zt[1,20],-0.0
enc_zt[1,21],-0.0
enc_zt[1,22],-0.0
enc_zt[1,23],-0.0
enc_zt[1,24],0.0
enc_zt[2,1],-0.0
enc_zt[2,2],0.0
enc_zt[2,3],-0.0
enc_zt[2,4],-0.0
enc_zt[2,5],1.0
enc_zt[2,6],-0.0
enc_zt[2,7],-0.0
enc_zt[2,8],-0.0
enc_zt[2,9],-0.0
enc_zt[2,10],-0.0
enc_zt[2,11],-0.0
enc_zt[2,12],-0.0
enc_zt[2,13],-0.0
enc_zt[2,14],-0.0
enc_zt[2,15],-0.0
enc_zt[2,16],-0.0
enc_zt[2,17],-0.0
enc_zt[2,18],-0.0
enc_zt[2,19],-0.0
enc_zt[2,20],-0.0
enc_zt[2,21],-0.0
enc_zt[2,22],-0.0
enc_zt[2,23],-0.0
enc_zt[2,24],0.0
enc_zt[3,1],-0.0
enc_zt[3,2],1.0
enc_zt[3,3],-0.0
enc_zt[3,4],-0.0
enc_zt[3,5],-0.0
enc_zt[3,6],-0.0
enc_zt[3,7],-0.0
enc_zt[3,8],-0.0
enc_zt[3,9],-0.0
enc_zt[3,10],-0.0
enc_zt[3,11],-0.0
enc_zt[3,12],-0.0
enc_zt[3,13],-0.0
enc_zt[3,14],-0.0
enc_zt[3,15],-0.0
enc_zt[3,16],-0.0
enc_zt[3,17],-0.0
enc_zt[3,18],-0.0
enc_zt[3,19],-0.0
enc_zt[3,20],-0.0
enc_zt[3,21],-0.0
enc_zt[3,22],-0.0
enc_zt[3,23],-0.0
enc_zt[3,24],0.0
enc_zt[4,1],-0.0
enc_zt[4,2],0.0
enc_zt[4,3],-0.0
enc_zt[4,4],1.0
enc_zt[4,5],-0.0
enc_zt[4,6],-0.0
enc_zt[4,7],-0.0
enc_zt[4,8],-0.0
enc_zt[4,9],-0.0
enc_zt[4,10],-0.0
enc_zt[4,11],-0.0
enc_zt[4,12],-0.0
enc_zt[4,13],-0.0
enc_zt[4,14],-0.0
enc_zt[4,15],-0.0
enc_zt[4,16],-0.0
enc_zt[4,17],-0.0
enc_zt[4,18],-0.0
enc_zt[4,19],-0.0
enc_zt[4,20],-0.0
enc_zt[4,21],-0.0
enc_zt[4,22],-0.0
enc_zt[4,23],-0.0
enc_zt[4,24],0.0
enc_zt[5,1],-0.0
enc_zt[5,2],0.0
enc_zt[5,3],-0.0
enc_zt[5,4],-0.0
enc_zt[5,5],1.0
enc_zt[5,6],-0.0
enc_zt[5,7],-0.0
enc_zt[5,8],-0.0
enc_zt[5,9],-0.0
enc_zt[5,10],-0.0
enc_zt[5,11],-0.0
enc_zt[5,12],-0.0
enc_zt[5,13],-0.0
enc_zt[5,14],-0.0
enc_zt[5,15],-0.0
enc_zt[5,16],-0.0
enc_zt[5,17],-0.0
enc_zt[5,18],-0.0
enc_zt[5,19],-0.0
enc_zt[5,20],-0.0
enc_zt[5,21],-0.0
enc_zt[5,22],-0.0
enc_zt[5,23],-0.0
enc_zt[5,24],0.0
enc_zt[6,1],-0.0
enc_zt[6,2],0.0
enc_zt[6,3],-0.0
enc_zt[6,4],-0.0
enc_zt[6,5],1.0
enc_zt[6,6],-0.0
enc_zt[6,7],-0.0
enc_zt[6,8],-0.0
enc_zt[6,9],-0.0
enc_zt[6,10],-0.0
enc_zt[6,11],-0.0
enc_zt[6,12],-0.0
enc_zt[6,13],-0.0
enc_zt[6,14],-0.0
enc_zt[6,15],-0.0
